#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYQ010019688.1	1	4515	3584	4515	100	76.7017	32.7	59.6
MU014137.1	1	5644	113	1216	21.545	1.00159	31.6	19.8
JAACYQ010019705.1	1	1167	407	1141	97.7721	29.0857	32.8	29.7
JAACYQ010019706.1	1	1802	57003	1802	100	3132.51	34.4	43.7
JAACYQ010019707.1	1	4073	4273	4073	100	102.272	33.3	58.3
JAACYQ010019710.1	1	5602	31203	5602	100	547.952	34.9	13.5
MU014138.1	1	16562	11685	16461	99.3902	69.7713	35	22.2
JAACYQ010019715.1	1	11727	18337	11671	99.5225	155.126	34.6	11.3
JAACYQ010019716.1	1	1847	1162	1847	100	62.6443	34.7	29.9
MU014139.1	1	327483	105920	191308	58.4177	31.8994	34.9	43.8
JAACYQ010019729.1	1	5602	8286	5602	100	143.147	34.8	15.4
JAACYQ010019730.1	1	2506	7698	2506	100	300.683	34.9	54.5
JAACYQ010019731.1	1	3372	2634	3372	100	66.7755	32.5	56.3
JAACYQ010019732.1	1	2246	2403	2246	100	110.815	34.8	25.4
JAACYQ010019733.1	1	3649	44	1700	46.5881	0.820225	35.8	32.1
JAACYQ010019734.1	1	1594	1883	1594	100	116.031	34.9	39
JAACYQ010019735.1	1	2755	39811	2755	100	1429.18	35.3	11.5
MU014140.1	1	107580	50749	106674	99.1578	46.4592	34.9	44.1
MU014141.1	1	79041	71594	59041	74.6967	84.6733	34.9	52.5
JAACYQ010019747.1	1	7236	5907	7236	100	81.0542	34.9	33
MU014142.1	1	5989	18	874	14.5934	0.184338	35.2	44.9
MU014143.1	1	5189	3732	5091	98.1114	63.4511	32.8	53.9
JAACYQ010019752.1	1	5436	1886	3269	60.1361	23.215	34.9	8.7
MU014144.1	1	4124	6190	4114	99.7575	147.473	34.7	22.2
JAACYQ010019757.1	1	2100	2459	2100	100	115.103	35	43.4
JAACYQ010019759.1	1	3012	43563	3012	100	1438.49	35	4.93
JAACYQ010019760.1	1	4586	5206	4570	99.6511	111.387	34.9	41.3
JAACYQ010019761.1	1	6191	6310	6191	100	100.607	34.2	59.3
JAACYQ010019762.1	1	5603	6683	5603	100	103.369	33.5	54.2
JAACYQ010019763.1	1	25941	80661	25941	100	298.978	35	51.8
JAACYQ010019764.1	1	1166	15774	1166	100	1324.39	34.9	57.4
JAACYQ010019765.1	1	2830	5311	2830	100	182.842	35	58.6
MU014145.1	1	12629	30521	12535	99.2557	234.288	34.9	55.8
JAACYQ010019769.1	1	1508	6899	1508	100	438.979	35.1	56.4
JAACYQ010019770.1	1	7806	119445	7806	100	1520.94	35	37
MU014146.1	1	9978	15198	9972	99.9399	145.873	34.8	49
MU014147.1	1	257185	106558	206670	80.3585	40.7847	34.9	46.6
JAACYQ010019787.1	1	6444	5502	6444	100	84.1214	33.3	58.2
MU014148.1	1	5205	2323	4845	93.0836	40.8315	33.3	46.1
JAACYQ010019794.1	1	5721	14778	5721	100	252.794	34.7	58
JAACYQ010019795.1	1	2895	6459	2895	100	204.457	34.8	51.2
JAACYQ010019796.1	1	5920	9648	5920	100	154.234	35	20
JAACYQ010019797.1	1	2075	27118	2075	100	1291.16	34.2	55.6
MU014149.1	1	197520	91616	177315	89.7707	45.5604	34.8	44.3
MU014150.1	1	3843	2553	3831	99.6877	66.1775	35	14.9
JAACYQ010019809.1	1	3641	5973	3641	100	150.046	34.8	19.5
JAACYQ010019810.1	1	2644	19078	2644	100	637.685	34.9	51.5
JAACYQ010019813.1	1	6846	20480	6846	100	296.371	34.7	18
JAACYQ010019814.1	1	3464	15931	3464	100	453.939	35.1	21.9
JAACYQ010019815.1	1	7279	4529	7279	100	61.7733	34.9	33.7
MU014151.1	1	375544	86793	179837	47.8871	22.7268	34.9	48.6
MU014152.1	1	6156	4930	6131	99.5939	74.479	34.8	7.7
MU014153.1	1	5370	32923	5364	99.8883	600.766	34.8	20.5
JAACYQ010019836.1	1	2915	36	838	28.7479	0.377015	35.7	54.5
MU014154.1	1	9868	10435	9764	98.9461	102.446	33.5	59.5
JAACYQ010019839.1	1	5930	5509	5930	100	88.6239	33.4	59.7
MU014155.1	1	11845	7951	11435	96.5386	56.5199	33.6	50.2
MU014156.1	1	242292	90611	177278	73.1671	36.6531	34.9	42.4
JAACYQ010019852.1	1	3493	6871	3493	100	197.078	35	49.1
MU014157.1	1	2940	3373	2933	99.7619	106.628	34.9	23.6
JAACYQ010019856.1	1	8377	5872	8377	100	67.6882	32.8	59.6
JAACYQ010019858.1	1	5686	6770	5677	99.8417	117.789	34.8	6.05
JAACYQ010019859.1	1	4862	4696	4862	100	86.7098	34	57.8
JAACYQ010019861.1	1	3963	3961	3963	100	78.0348	32.6	44.2
JAACYQ010019862.1	1	3174	47948	3174	100	1508.64	34.7	43.7
MU014158.1	1	1513	1416	1501	99.2069	92.6438	35.1	23.9
JAACYQ010019866.1	1	9167	4153	9165	99.9782	43.9076	33.6	13.2
MU014159.1	1	4059	4555	3961	97.5856	103.159	33.6	55.6
JAACYQ010019869.1	1	3553	6961	3553	100	192.116	34	49.9
JAACYQ010019870.1	1	4023	7843	4019	99.9006	188.354	35	15.9
JAACYQ010019871.1	1	10626	13360	10626	100	119.678	34.8	50.8
JAACYQ010019872.1	1	1614	6535	1614	100	397.242	35.1	59
MU014160.1	1	8249	42644	8144	98.7271	511.196	34.8	26.5
JAACYQ010019876.1	1	2148	3198	2148	100	147.77	34.8	10.6
JAACYQ010019877.1	1	9131	21456	9130	99.989	234.319	35	1.43
MU014161.1	1	8058	5639	7909	98.1509	67.2473	33.1	57.1
JAACYQ010019881.1	1	2806	12208	2806	100	433.924	35	24.7
MU014162.1	1	2896	35	719	24.8273	0.370166	32.6	32.6
MU014163.1	1	5597	27548	5497	98.2133	487.669	35	26.7
JAACYQ010019887.1	1	5640	8471	5639	99.9823	148.665	34.6	16.1
JAACYQ010019888.1	1	3275	3176	3275	100	96.265	35	11.2
JAACYQ010019893.1	1	1255	1059	1255	100	82.6215	35	11.9
MU014164.1	1	13184	12908	13179	99.9621	94.3772	34	58.6
JAACYQ010019897.1	1	1076	3202	1076	100	294.325	34.8	56.8
JAACYQ010019898.1	1	10338	33321	10338	100	318.881	35	51.3
JAACYQ010019901.1	1	2030	8581	2030	100	380.724	34.8	49.5
JAACYQ010019902.1	1	3860	49360	3860	100	1280.71	34.9	58.3
JAACYQ010019903.1	1	1143	1096	1143	100	91.4978	32.5	59.2
JAACYQ010019904.1	1	1432	1984	1432	100	132.404	34.9	28.5
JAACYQ010019905.1	1	1006	8752	1006	100	820.653	35.3	18.3
JAACYQ010019906.1	1	2868	64428	2868	100	2242.56	35.1	44
JAACYQ010019907.1	1	2558	15643	2558	100	578.803	34.8	47.6
MU014165.1	1	11572	8591	11568	99.9654	70.4246	34	55.5
JAACYQ010019910.1	1	2214	10	41	1.85185	0.109304	35.5	25.3
JAACYQ010019911.1	1	3591	4613	3591	100	126.629	35	37.2
JAACYQ010019912.1	1	1017	1197	1017	100	69.9833	33	51.1
JAACYQ010019913.1	1	1343	6853	1343	100	480.19	34.1	48.7
JAACYQ010019914.1	1	2625	11819	2625	100	442.385	35.1	7.53
JAACYQ010019916.1	1	4372	4878	4372	100	105.616	33.2	58.4
JAACYQ010019917.1	1	3512	3583	3512	100	80.2295	33.6	44.3
JAACYQ010019918.1	1	1170	5478	1170	100	455.418	33.6	30.2
MU014166.1	1	118692	64322	118565	99.893	53.5985	34.9	41.6
MU014167.1	1	4859	5793	4851	99.8354	99.7549	33.8	48.7
JAACYQ010019925.1	1	1439	2678	1439	100	188.273	34.9	41.2
MU014168.1	1	5941	1880	5838	98.2663	28.9886	32.7	17
JAACYQ010019930.1	1	4818	4364	4809	99.8132	88.2927	34.9	4.94
JAACYQ010019931.1	1	1838	5273	1838	100	288.524	35	56.1
MU014169.1	1	6492	4627	6285	96.8115	61.2372	33.1	51.5
JAACYQ010019936.1	1	4455	3815	4455	100	81.8204	32.9	58.1
JAACYQ010019937.1	1	1270	58938	1270	100	4621.89	35.1	13
MU014170.1	1	5349	84611	5346	99.9439	1564.64	34.9	15.9
JAACYQ010019942.1	1	6755	8907	6755	100	126.164	34.8	47.8
JAACYQ010019943.1	1	1659	4917	1659	100	297.625	34.9	49.3
MU014171.1	1	52804	21060	42805	81.0639	37.8628	34.9	47.6
JAACYQ010019947.1	1	8443	6840	8375	99.1946	80.3409	33	58.8
JAACYQ010019948.1	1	1024	638	1024	100	56.2402	31.4	57.9
JAACYQ010019950.1	1	1394	2744	1394	100	192.917	35	42.7
MU014172.1	1	22890	23741	22791	99.5675	102.02	33.8	59.7
MU014173.1	1	3813	8050	3802	99.7115	204.157	34.5	40.3
JAACYQ010019955.1	1	1715	8150	1715	100	438.765	35	53.9
MU014174.1	1	22758	19319	22750	99.9648	83.5651	34.9	59
JAACYQ010019958.1	1	3646	3911	3641	99.8629	98.6572	34.7	4.67
MU014175.1	1	26476	48666	26076	98.4892	163.39	34.9	49.8
JAACYQ010019963.1	1	1040	6089	1040	100	585.995	34.7	58.2
JAACYQ010019964.1	1	5655	3458	5655	100	58.6849	33.1	53.3
MU014176.1	1	5034	4087	4939	98.1128	67.5441	33.6	47.2
JAACYQ010019979.1	1	11081	6450	11069	99.8917	55.7316	34.8	37.9
JAACYQ010019980.1	1	1444	5093	1444	100	346.344	34.1	58.4
JAACYQ010019981.1	1	14985	13170	14985	100	86.5522	34.9	46
JAACYQ010019982.1	1	2319	11540	2319	100	473.607	34.4	34
JAACYQ010019983.1	1	1157	593	1157	100	47.0804	31.8	57
JAACYQ010019984.1	1	1373	2223	1373	100	161.483	35	30.1
JAACYQ010019985.1	1	1359	773	1359	100	50.7395	34.8	33.2
JAACYQ010019994.1	1	2376	7513	2376	100	314.388	34.9	58.5
JAACYQ010019995.1	1	3082	3837	3082	100	124.262	34.9	44.5
JAACYQ010019996.1	1	12486	11173	12480	99.9519	87.2728	33.5	59.7
JAACYQ010019997.1	1	4472	10067	4472	100	220.842	34.9	47.7
JAACYQ010019998.1	1	1917	2012	1917	100	105.337	34.6	54.9
MU014177.1	1	469853	564652	374197	79.6413	116.154	34.9	53.4
MU014178.1	1	5640	5930	5543	98.2801	104.291	35.1	14.7
JAACYQ010020019.1	1	1960	7050	1959	99.949	358.859	35	25.3
JAACYQ010020020.1	1	1644	1587	1644	100	72.1782	34.6	23
JAACYQ010020021.1	1	1218	5671	1218	100	463.882	34.8	56.7
MU014179.1	1	5724	79809	5716	99.8602	1380.62	35	11.8
JAACYQ010020025.1	1	5084	4644	5084	100	90.629	34.7	33.3
MU014180.1	1	131371	61609	101174	77.014	46.3794	34.9	37.2
JAACYQ010020030.1	1	5062	32354	5062	100	629.876	35.1	20.9
MU014181.1	1	2736	5404	2640	96.4912	191.864	35	54.7
MU014182.1	1	2970	4327	2678	90.1684	90.0185	34.2	37.7
JAACYQ010020038.1	1	4742	4155	4742	100	83.6065	32.7	59
MU014183.1	1	4360	2883	4261	97.7294	58.1968	32.5	48.9
JAACYQ010020046.1	1	2061	7489	2061	100	356.184	35.1	59.8
JAACYQ010020048.1	1	2658	2290	2650	99.699	69.9959	34.9	13.3
JAACYQ010020049.1	1	1163	7769	1163	100	662.831	34.3	59.2
MU014184.1	1	5908	8078	5896	99.7969	134.137	34.7	7.15
JAACYQ010020052.1	1	3394	146438	3394	100	4276.13	34.8	28
JAACYQ010020053.1	1	5656	80417	5656	100	1404.29	34.9	15.8
JAACYQ010020054.1	1	2017	19098	2017	100	912.715	35	54.1
JAACYQ010020056.1	1	1027	1271	1027	100	120.596	34.8	18.8
JAACYQ010020057.1	1	6261	5884	6261	100	91.4748	33.4	59.2
JAACYQ010020058.1	1	2734	35359	2734	100	1291.12	35.2	29.9
JAACYQ010020059.1	1	2204	62	567	25.726	0.362069	31.9	40.1
MU014185.1	1	4140	8764	4137	99.9275	206.436	34.8	46.8
JAACYQ010020064.1	1	11005	166798	11005	100	1497.66	34.8	5.73
JAACYQ010020081.1	1	3322	24856	3322	100	740.334	35	17.2
JAACYQ010020082.1	1	14360	9480	14360	100	64.6435	35	32.7
JAACYQ010020084.1	1	2235	3333	2235	100	137.94	33.5	58
JAACYQ010020085.1	1	4450	69956	4447	99.9326	1560.73	34.5	40.6
MU014186.1	1	6356	8996	6348	99.8741	140.275	34.6	4.69
JAACYQ010020106.1	1	2354	3318	2352	99.915	138.761	35.1	1.62
JAACYQ010020128.1	1	17472	19708	17472	100	111.948	34.9	53.2
JAACYQ010020144.1	1	4955	3513	4955	100	59.7941	33.3	57.8
MU014187.1	1	3299	25815	3207	97.2113	733.549	34.8	54.3
JAACYQ010020148.1	1	7905	7118	7905	100	83.6406	33.9	54.2
MU014188.1	1	22905	26986	22806	99.5678	113.234	34.8	44.3
MU014189.1	1	2743	19939	2735	99.7083	719.262	35.1	15.4
JAACYQ010020153.1	1	2230	1754	2230	100	72.7475	32.9	58.8
JAACYQ010020154.1	1	6302	88904	6302	100	1401.28	34.9	30.4
JAACYQ010020155.1	1	6638	6038	6638	100	89.8661	34.2	59.8
JAACYQ010020156.1	1	3482	3056	3482	100	77.9848	33.1	54
MU014190.1	1	8919	19652	8911	99.9103	199.583	34.5	42.3
JAACYQ010020161.1	1	1068	23918	1068	100	2093.49	34.7	46.5
MU014191.1	1	6198	14610	6193	99.9193	227.923	34.9	56
JAACYQ010020164.1	1	1488	5146	1488	100	346.694	35.1	53.5
JAACYQ010020165.1	1	7592	5734	7583	99.8815	68.6425	33.4	55.6
JAACYQ010020166.1	1	3333	2596	3333	100	74.2229	33.1	59
JAACYQ010020167.1	1	10862	26533	10862	100	227.682	34.6	35.5
MU014192.1	1	2826	71279	2732	96.6737	2514.02	35	42.2
JAACYQ010020170.1	1	1181	1235	1181	100	99.0212	35	3.91
JAACYQ010020171.1	1	3570	3287	3570	100	79.263	33.3	59.4
JAACYQ010020172.1	1	6825	11596	6825	100	165.533	34.9	51.3
JAACYQ010020173.1	1	11610	11122	11610	100	94.1186	34.1	59.5
MU014193.1	1	3085	2169	2923	94.7488	66.318	33.2	59
MU014194.1	1	7480	30679	7473	99.9064	393.174	34.9	46.6
MU014195.1	1	314812	372424	293898	93.3567	115.66	34.9	54.7
JAACYQ010020212.1	1	1263	4752	1263	100	321.499	35	58.1
JAACYQ010020213.1	1	1033	10083	1033	100	945.366	34.9	58.7
JAACYQ010020214.1	1	1671	8145	1671	100	493.118	34.7	57.4
JAACYQ010020216.1	1	6491	4997	6490	99.9846	74.5965	33.1	59.1
MU014196.1	1	7305	75010	7298	99.9042	1009.9	34.6	47.5
JAACYQ010020220.1	1	4736	28382	4736	100	591.059	34.8	57.8
JAACYQ010020221.1	1	5165	21873	5165	100	421.164	35	22.2
MU014197.1	1	7067	6950	7058	99.8726	83.4038	33.9	47.1
JAACYQ010020224.1	1	4744	4475	4744	100	91.0554	32.9	59.4
MU014198.1	1	2422	11980	2128	87.8613	468.238	35	54.3
JAACYQ010020237.1	1	9377	7832	9377	100	81.0408	34.8	26.6
MU014199.1	1	3805	3378	3707	97.4244	79.1779	33.2	54.4
JAACYQ010020241.1	1	14850	9109	14850	100	60.8484	35	34.9
MU014200.1	1	5250	16682	5243	99.8667	299.533	35.2	21.5
JAACYQ010020244.1	1	1986	20177	1986	100	961.559	34.9	51.8
MU014201.1	1	36729	39318	33711	91.7831	100.404	34.4	53.7
JAACYQ010020251.1	1	12244	18111	12242	99.9837	145.161	34.9	35.1
JAACYQ010020262.1	1	1928	32259	1928	100	1671.8	35.1	36.4
MU014202.1	1	3414	20333	3314	97.0709	591.479	35.1	6.4
JAACYQ010020265.1	1	1251	9397	1251	100	726.968	34.7	49.8
MU014203.1	1	10657	8002	10628	99.7279	66.1159	33.1	54
JAACYQ010020271.1	1	14862	13861	14862	100	90.2961	34.7	58.9
JAACYQ010020272.1	1	7428	9989	7426	99.9731	125.305	34.8	35.7
JAACYQ010020274.1	1	1406	10893	1406	100	717.092	34.9	59.9
JAACYQ010020276.1	1	2353	33142	2353	100	1291.53	34.5	58.4
JAACYQ010020277.1	1	1467	41975	1467	100	2816.52	35.2	17.1
JAACYQ010020278.1	1	1679	10715	1679	100	639.658	35.1	59.7
JAACYQ010020279.1	1	17953	14077	17953	100	77.3708	35	45
MU014204.1	1	5447	20835	5435	99.7797	380.669	34.8	9.94
JAACYQ010020282.1	1	2879	42	1505	52.2751	0.992011	33.8	49.9
JAACYQ010020284.1	1	7845	7844	7845	100	98.0362	33.5	59.7
JAACYQ010020285.1	1	1714	1319	1707	99.5916	73.0607	34.7	13.6
JAACYQ010020286.1	1	2139	2092	2139	100	80.8841	33.1	58.4
JAACYQ010020287.1	1	3045	18876	3045	100	592.641	34.6	39.5
JAACYQ010020288.1	1	1464	11546	1464	100	768.316	34.9	58.6
JAACYQ010020289.1	1	1293	7719	1293	100	578.257	34.9	56.2
JAACYQ010020291.1	1	3261	9841	3261	100	297.479	35	58.4
JAACYQ010020292.1	1	4992	4304	4992	100	83.5192	34.8	38.2
MU014205.1	1	224942	77408	154636	68.7448	33.8317	34.9	40.6
JAACYQ010020303.1	1	1159	1007	1159	100	80.5755	33.7	56.1
JAACYQ010020304.1	1	2247	22214	2247	100	964.197	34.4	24
JAACYQ010020305.1	1	1007	8689	1007	100	782.962	35.1	53.9
MU014206.1	1	11474	24431	11459	99.8693	195.838	34.4	42.8
JAACYQ010020309.1	1	3422	3243	3422	100	91.5313	33.2	59
MU014207.1	1	6083	773617	5986	98.4054	12172.5	32.8	31.3
MU014208.1	1	10958	206039	10950	99.927	1832.64	33.2	19.6
JAACYQ010020314.1	1	5180	10794	5180	100	201.329	35	50.1
JAACYQ010020315.1	1	9482	13747	9482	100	143.289	34	59.7
MU014209.1	1	5399	7269	5387	99.7777	133.301	34.7	13.7
JAACYQ010020320.1	1	7014	5385	7014	100	75.5421	35	34.1
MU014210.1	1	4769	3442	4481	93.961	58.6911	32.1	52.9
JAACYQ010020324.1	1	2349	9595	2349	100	392.125	34.2	47
JAACYQ010020325.1	1	4624	4057	4624	100	85.832	33.1	59.5
JAACYQ010020328.1	1	43892	31559	43884	99.9818	70.5209	35	29.8
JAACYQ010020329.1	1	8130	6674	8130	100	74.0208	34.6	40
JAACYQ010020330.1	1	2960	19187	2960	100	578.43	35	51.9
JAACYQ010020331.1	1	1571	68218	1571	100	4379.64	33.8	48.5
MU014211.1	1	22455	161296	22277	99.2073	714.386	35	21.7
MU014212.1	1	134675	61253	74057	54.9894	43.4947	34.1	56.5
JAACYQ010020356.1	1	1936	19053	1936	100	971.135	34.7	16.6
MU014213.1	1	9307	5873	9211	98.9685	59.1565	32.9	59
JAACYQ010020360.1	1	5702	8300	5702	100	137.228	34.7	51.4
JAACYQ010020362.1	1	1031	7921	1031	100	762.377	35	56.6
JAACYQ010020363.1	1	7815	5767	7815	100	71.0839	34.9	24.7
JAACYQ010020364.1	1	2460	12956	2460	100	475.63	34.7	46.7
JAACYQ010020365.1	1	1442	16326	1442	100	1123.9	34.7	55.1
MU014214.1	1	3747	3747	3737	99.7331	86.759	33.9	55.6
MU014215.1	1	2456	18675	2449	99.715	750.419	34.8	58.9
JAACYQ010020370.1	1	2916	84197	2916	100	2863.08	35	14.3
JAACYQ010020371.1	1	2596	5276	2596	100	195.901	34.9	58.3
JAACYQ010020372.1	1	8054	15625	8054	100	186.296	35	45.7
JAACYQ010020374.1	1	1568	6464	1568	100	409.362	34.9	57.5
JAACYQ010020375.1	1	8228	10538	8228	100	123.701	33.6	59.3
MU014216.1	1	7936	6907	7913	99.7102	82.0548	33.9	53.7
JAACYQ010020382.1	1	75161	53237	75136	99.9667	69.612	34.9	43.7
JAACYQ010020386.1	1	1617	8913	1617	100	530.393	34.9	56.5
JAACYQ010020387.1	1	5281	8932	5281	100	156.027	34.7	46.1
JAACYQ010020388.1	1	3001	2075	2999	99.9334	68.3715	34.8	27.7
MU014217.1	1	6566	10905	6557	99.8629	164.2	34.8	34.4
JAACYQ010020393.1	1	5056	4227	5056	100	79.411	33.5	58.2
JAACYQ010020394.1	1	3273	7059	3273	100	200.032	35	56.6
MU014218.1	1	37135	43462	36982	99.588	105.855	34.2	51.3
JAACYQ010020405.1	1	2058	13594	2058	100	652.13	35	59.1
JAACYQ010020406.1	1	5397	6883	5397	100	118.428	34.9	53
JAACYQ010020407.1	1	1228	8716	1228	100	649.437	34.9	53.2
JAACYQ010020408.1	1	3460	27018	3460	100	782.448	34.6	57.5
MU014219.1	1	7122	33706	7114	99.8877	454.694	34.8	51.7
JAACYQ010020412.1	1	2079	1443	2079	100	65.3896	34.2	57.8
JAACYQ010020413.1	1	1047	7018	1047	100	665.201	33.9	56.3
JAACYQ010020414.1	1	1837	967	1837	100	43.2667	32.7	47.3
JAACYQ010020415.1	1	5354	19686	5354	100	350.037	34.7	49.1
JAACYQ010020416.1	1	2725	2186	2725	100	78.2059	34.9	13.8
MU014220.1	1	10183	9055	10072	98.9099	73.5445	33.8	52
JAACYQ010020423.1	1	2375	12549	2375	100	519.83	35	55.9
JAACYQ010020424.1	1	2168	10069	2168	100	437.869	33.8	19.8
JAACYQ010020425.1	1	1552	14299	1552	100	899.506	34.4	46.2
MU014221.1	1	9571	15887	9561	99.8955	125.392	33.6	41.1
JAACYQ010020434.1	1	7539	6103	7511	99.6286	75.3132	32.2	56.7
JAACYQ010020435.1	1	7919	6542	7919	100	76.9668	32.8	57.6
MU014222.1	1	3586	3868	3577	99.749	83.0619	33.4	43.6
JAACYQ010020438.1	1	7893	8929	7893	100	107.535	33.1	57.8
JAACYQ010020439.1	1	2275	9924	2275	100	422.934	35	58.4
JAACYQ010020440.1	1	3273	62	1560	47.6627	1.44943	33.8	39.5
MU014223.1	1	5949	4008	5850	98.3359	58.3397	32.4	55.6
JAACYQ010020445.1	1	1295	11700	1295	100	871.471	34.9	18.1
JAACYQ010020447.1	1	4023	25394	4023	100	618.554	34.1	59.5
MU014224.1	1	29460	69264	29460	100	229.64	35	57.1
JAACYQ010020451.1	1	24026	15501	24024	99.9917	63.3308	35	44.2
JAACYQ010020452.1	1	3961	4996	3961	100	123.837	33.6	58.4
JAACYQ010020453.1	1	3470	11019	3470	100	314.838	35	8.23
JAACYQ010020454.1	1	3835	2524	3835	100	61.3351	33	57.3
JAACYQ010020455.1	1	8255	9838	8249	99.9273	98.268	33	43.8
JAACYQ010020456.1	1	9043	6387	8895	98.3634	67.0824	32.8	59
MU014225.1	1	55622	39092	45629	82.0341	69.6502	35	54.3
MU014226.1	1	5503	5203	5488	99.7274	82.6555	33.9	53.2
JAACYQ010020464.1	1	6039	31548	6039	100	515.996	34.7	49.9
JAACYQ010020465.1	1	2088	2498	2085	99.8563	118.883	34.9	8.52
JAACYQ010020466.1	1	6031	3980	5993	99.3699	62.6964	32.9	58.7
JAACYQ010020467.1	1	9507	17457	9507	100	164.682	34.9	52.3
JAACYQ010020468.1	1	1512	20172	1512	100	1260.95	34.5	56.7
JAACYQ010020469.1	1	2280	15552	2280	100	597.271	34.5	58.4
JAACYQ010020470.1	1	40829	32614	40829	100	78.1068	34.9	50.5
JAACYQ010020471.1	1	1813	11590	1813	100	638.443	35	59.6
JAACYQ010020472.1	1	1787	12866	1787	100	683.783	34.8	52.2
JAACYQ010020473.1	1	1532	6008	1532	100	352.723	34.4	51.1
JAACYQ010020474.1	1	5809	5039	5809	100	57.3083	32.6	38.7
JAACYQ010020475.1	1	2883	66524	2883	100	2279.49	34	17.7
JAACYQ010020477.1	1	6156	5208	6156	100	77.6399	33.1	58.3
JAACYQ010020478.1	1	1536	9234	1536	100	588.92	34.1	59.3
JAACYQ010020481.1	1	8360	8168	8360	100	95.542	33.5	59.6
JAACYQ010020482.1	1	8132	8961	8132	100	106.558	34.8	32
JAACYQ010020483.1	1	1057	16772	1057	100	1573.44	35	46.4
JAACYQ010020484.1	1	5614	19336	5614	100	342.361	34.6	59
JAACYQ010020485.1	1	3233	2459	3233	100	72.7324	33	59.5
MU014227.1	1	11466	7502	11322	98.7441	59.6264	33.8	57.2
JAACYQ010020491.1	1	3304	10726	3304	100	310.808	34.2	57.6
JAACYQ010020492.1	1	1815	23202	1815	100	1265.09	34.9	33.7
MU014228.1	1	11075	10219	11051	99.7833	88.8501	33.1	58.6
MU014229.1	1	9123	8404	9031	98.9916	89.4283	33.7	56.4
JAACYQ010020510.1	1	4610	10454	4610	100	225.069	35	54.5
MU014230.1	1	83355	86130	83155	99.7601	101.909	34.3	59.1
JAACYQ010020518.1	1	1289	5581	1289	100	414.388	34.8	58.3
MU014231.1	1	5828	4101	5731	98.3356	66.7855	32.5	59.3
JAACYQ010020643.1	1	17106	17132	17106	100	98.9919	34.9	58.6
JAACYQ010020646.1	1	4540	3992	4540	100	84.8077	33.2	58.5
JAACYQ010020647.1	1	1301	1409	1298	99.7694	97.2936	34.8	6.96
JAACYQ010020815.1	1	3726	68368	3726	100	1785.63	33.7	30.3
MU014232.1	1	5048	6667	4937	97.8011	107.026	33.6	42.9
MU014233.1	1	2793	26422	2792	99.9642	841.175	34.3	33.5
MU014234.1	1	10948	6666	10842	99.0318	59.338	33.5	57.9
JAACYQ010020822.1	1	16064	14882	16064	100	91.6149	34.9	52.2
JAACYQ010020823.1	1	7297	7675	7295	99.9726	102.154	35	52.4
JAACYQ010020824.1	1	4052	50650	4052	100	1236.74	35	21.6
MU014235.1	1	4358	2456	4261	97.7742	53.7338	32	53
MU014236.1	1	8367	9703	8265	98.7809	106.646	33.5	59.2
MU014237.1	1	5288	24484	5275	99.7542	456.255	34.8	17.4
JAACYQ010020831.1	1	7157	6641	7157	100	90.1995	33.1	59.5
JAACYQ010020832.1	1	5962	4577	5962	100	76.2821	34.9	3.79
JAACYQ010020851.1	1	1377	10805	1377	100	780.923	35	46.1
JAACYQ010020852.1	1	9769	5046	9769	100	51.4516	35	43.1
JAACYQ010020853.1	1	9754	9801	9754	100	94.1928	33.2	56.1
JAACYQ010020854.1	1	2663	74362	2663	100	2748.1	34.9	7.89
MU014238.1	1	1231	10901	1229	99.8375	874.812	34.7	56.1
JAACYQ010020877.1	1	5676	19373	5676	100	331.257	35	53.3
JAACYQ010020902.1	1	2113	6930	2113	100	324.483	34.4	22.6
JAACYQ010020903.1	1	3013	4436	3013	100	133.81	35.2	13.7
JAACYQ010020905.1	1	3076	11753	3076	100	354.902	34.8	55.2
JAACYQ010020908.1	1	5469	9160	5438	99.4332	161.753	34.9	51.5
MU014239.1	1	13995	6947	13968	99.8071	47.2466	33.7	14
JAACYQ010020911.1	1	9239	8036	9239	100	81.7902	33.6	59.8
MU014240.1	1	2242	15199	2236	99.7324	586.595	33.5	57.9
JAACYQ010020917.1	1	4088	3313	4088	100	71.863	33.2	57.5
JAACYQ010020919.1	1	2639	11299	2639	100	401.579	35.1	40
JAACYQ010020921.1	1	5840	6480	5840	100	105.467	33.1	59.2
MU014241.1	1	17412	21807	17391	99.8794	103.375	33.7	50.7
JAACYQ010020929.1	1	4157	36999	4157	100	881.755	35.1	16.7
MU014242.1	1	29408	28235	29390	99.9388	92.2794	33.8	52.9
JAACYQ010020932.1	1	6226	8084	6226	100	128.983	34.9	5.54
JAACYQ010020933.1	1	7391	5954	7391	100	74.9801	32.9	58.8
JAACYQ010020934.1	1	2045	13719	2045	100	587.89	34.6	55.3
JAACYQ010020935.1	1	1309	24374	1309	100	1852.53	34.9	59.3
JAACYQ010020936.1	1	1048	5419	1048	100	506.56	34.9	44.3
JAACYQ010020937.1	1	4366	60091	4366	100	1349.67	34.8	36.1
JAACYQ010020938.1	1	7014	5348	7014	100	71.3875	32.6	58
JAACYQ010020939.1	1	3318	40145	3305	99.6082	1131.48	34.8	37.8
JAACYQ010020940.1	1	3692	3938	3692	100	100.646	33.8	58.8
