#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYQ010018975.1	1	6930	4141	6929	99.9856	59.3799	34.9	1.56
JAACYQ010018976.1	1	11130	17106	11130	100	146.454	34.9	47.9
JAACYQ010018977.1	1	1843	167	206	11.1774	0.182854	33.7	13.6
JAACYQ010018978.1	1	1835	15940	1835	100	870.384	34.9	48.7
JAACYQ010018979.1	1	23278	41862	23248	99.8711	178.625	34.9	59.6
MU014035.1	1	6530	6934	6526	99.9387	97.4746	35	59.3
JAACYQ010018982.1	1	1121	6221	1121	100	538.919	34.9	53.8
JAACYQ010018983.1	1	3872	2631	3872	100	57.4628	32.8	58.6
JAACYQ010018985.1	1	1743	9006	1743	100	520.002	35.2	54.5
JAACYQ010018987.1	1	1251	455	1251	100	33.2694	32.3	13.1
JAACYQ010018990.1	1	3168	1103	3109	98.1376	31.6544	33.2	12
JAACYQ010018994.1	1	1975	1007	1975	100	48.2106	32.4	58.6
MU014036.1	1	4284	1713	3824	89.2624	34.2372	32.8	52.4
MU014037.1	1	2822	2175	2676	94.8264	67.4054	33.9	53.8
MU014038.1	1	6830	74587	6731	98.5505	1081.32	35.2	19.3
MU014039.1	1	11597	627	3681	31.741	5.05389	35.1	9.15
MU014040.1	1	49732	2131	10742	21.5998	4.03774	35	3.96
JAACYQ010019008.1	1	3154	1401	3125	99.0805	43.897	34.8	1.38
MU014041.1	1	4926	6659	4921	99.8985	134.117	34.8	39.4
JAACYQ010019012.1	1	1961	437	1961	100	19.0918	32.2	19.9
JAACYQ010019013.1	1	7735	6771	7735	100	87.2833	35	59.7
MU014042.1	1	5564	6678	5555	99.8382	119.169	34.9	6.54
MU014043.1	1	6577	7715	6486	98.6164	112.74	34.8	42.6
JAACYQ010019019.1	1	6864	8719	6864	100	123.253	33.7	58.8
JAACYQ010019023.1	1	15071	17889	15071	100	117.756	34.4	59.9
JAACYQ010019027.1	1	2602	2160	2602	100	75.3597	32.7	58.5
JAACYQ010019028.1	1	3330	1599	3327	99.9099	43.1691	32.3	51.3
JAACYQ010019029.1	1	4143	53529	4143	100	1280.58	35.1	14.4
MU014044.1	1	7114	10710	7004	98.4538	148.527	34.8	4.34
MU014045.1	1	6116	4745	5869	95.9614	69.5258	33.4	52.3
JAACYQ010019039.1	1	2085	830	2034	97.554	34.5324	31.9	57.6
JAACYQ010019041.1	1	4235	5138	4235	100	119.782	34.8	16.4
JAACYQ010019042.1	1	1892	2388	1891	99.9471	124.473	34.7	5.94
JAACYQ010019043.1	1	1916	17210	1916	100	887.018	35	17.2
JAACYQ010019044.1	1	4356	5969	4353	99.9311	136.337	34.7	7.28
JAACYQ010019045.1	1	9948	14178	9948	100	138.701	35.1	36.1
JAACYQ010019046.1	1	3219	4777255	3219	100	147365	34.4	0
JAACYQ010019047.1	1	3219	4783151	3219	100	147583	34.4	0.00162
JAACYQ010019048.1	1	1083	3752	1083	100	337.684	35.2	55.9
JAACYQ010019049.1	1	7974	8414	7973	99.9875	104.663	35	55.9
JAACYQ010019050.1	1	3728	7460	3728	100	191.52	34.3	45.7
JAACYQ010019051.1	1	5179	3242	5086	98.2043	57.4673	32.7	58
JAACYQ010019052.1	1	6114	10442	6114	100	138.895	34.9	54.1
JAACYQ010019053.1	1	6352	13964	6352	100	214.404	34.9	42.1
JAACYQ010019054.1	1	9687	8070	9683	99.9587	80.8138	33.1	59.6
JAACYQ010019055.1	1	4462	1426	4460	99.9552	29.6706	32.6	58.7
MU014046.1	1	6695	3006	6596	98.5213	42.655	33	58.2
JAACYQ010019058.1	1	7091	5806	7090	99.9859	80.1695	33.4	59.7
JAACYQ010019061.1	1	1506	329	1506	100	20.2331	31.9	26.2
JAACYQ010019062.1	1	1410	621	1410	100	37.7567	32	56.1
JAACYQ010019063.1	1	4169	59472	4169	100	1414.88	35	9.07
JAACYQ010019065.1	1	2084	12995	2084	100	611.088	34.3	6.66
MU014047.1	1	3717	2879	3712	99.8655	66.0172	33.7	39.2
JAACYQ010019070.1	1	6436	417	2581	40.1025	5.71457	34.6	5.34
JAACYQ010019071.1	1	1540	2420	1540	100	137.64	34.5	46.5
MU014048.1	1	9831	6278	9552	97.162	46.4225	33.1	45
JAACYQ010019077.1	1	3834	2324	3671	95.7486	60.2441	35	0.0529
JAACYQ010019078.1	1	5421	799	2472	45.6004	14.4104	35	1.48
MU014049.1	1	8981	5051	8749	97.4168	52.3083	33.4	56.6
JAACYQ010019083.1	1	5457	1716	5088	93.238	29.6764	34.7	3.51
JAACYQ010019084.1	1	8553	12368	8553	100	144.5	35	58.7
MU014050.1	1	13318	9400	13152	98.7536	70.0571	34.9	26.8
JAACYQ010019087.1	1	6168	5742	5895	95.5739	92.1877	34.7	0.912
JAACYQ010019088.1	1	4517	2767	4517	100	54.2152	32.5	56.5
JAACYQ010019089.1	1	4520	2450	4458	98.6283	50.777	33.1	57.7
MU014051.1	1	6015	4201	5999	99.734	63.2175	33.1	56
JAACYQ010019094.1	1	13176	350	2681	20.3476	2.0148	34.6	14.9
JAACYQ010019095.1	1	4461	2852	4461	100	60.297	32.6	59.4
JAACYQ010019098.1	1	1547	1761	1547	100	112.106	34.7	47.9
JAACYQ010019099.1	1	3766	94365	3766	100	2494.67	35.1	12.8
JAACYQ010019100.1	1	1948	241	1410	72.3819	11.5149	34.8	12.5
MU014052.1	1	4619	3408	4459	96.536	56.3154	33.2	47.7
MU014053.1	1	2589	4503	2581	99.691	166.1	34.4	42.9
JAACYQ010019106.1	1	3732	3014	3732	100	64.7559	32.6	45.3
MU014054.1	1	5789	201489	5698	98.4281	3368.87	33.7	21.3
JAACYQ010019109.1	1	1694	1767	1694	100	103.475	34.8	17.7
JAACYQ010019110.1	1	3821	3696	3804	99.5551	96.3282	35	1.95
JAACYQ010019111.1	1	3291	1215	3291	100	34.2628	33.2	19
MU014055.1	1	5560	2343	5355	96.3129	32.8147	32.1	51.9
JAACYQ010019116.1	1	9289	12484	9289	100	134.121	34.9	49.3
MU014056.1	1	5938	8478	5926	99.7979	108.495	34.7	16.3
JAACYQ010019120.1	1	2710	6536040	2710	100	239934	34.4	12.3
JAACYQ010019123.1	1	1308	460	1308	100	30.2683	31.4	57.6
JAACYQ010019124.1	1	12518	12334	12518	100	96.4136	33.4	59.9
JAACYQ010019129.1	1	1359	684	1359	100	45.5526	31.6	58
JAACYQ010019132.1	1	3273	2739	3273	100	81.5237	33.5	56.9
JAACYQ010019133.1	1	3096	1420	3093	99.9031	41.1273	33.6	5.06
MU014057.1	1	1224	3604	1216	99.3464	283.919	34.4	56.9
JAACYQ010019136.1	1	2937	131	1243	42.3221	1.12121	33.9	31.9
JAACYQ010019137.1	1	1391	12374	1391	100	882.671	34.7	16.4
JAACYQ010019138.1	1	4022	111	1355	33.6897	2.20562	34.9	10.5
MU014058.1	1	16941	970	2360	13.9307	4.64849	34.2	23.5
JAACYQ010019141.1	1	1131	588	1131	100	47.5782	31.6	57.9
JAACYQ010019142.1	1	3649	2521	3646	99.9178	68.5706	35	3.26
MU014059.1	1	5581	5411	5575	99.8925	72.9699	33	45.5
MU014060.1	1	15770	166230	15574	98.7571	1050.37	35.1	15.4
MU014061.1	1	7291	5850	7247	99.3965	74.4655	34	57
JAACYQ010019151.1	1	2354	1308	2354	100	51.8186	33.4	57.7
MU014062.1	1	8795	6918	8784	99.8749	74.5521	33.5	56.9
JAACYQ010019155.1	1	4441	34845	4441	100	781.824	34.8	22
JAACYQ010019157.1	1	5377	3369	5374	99.9442	62.2687	34.9	0.0653
MU014063.1	1	4951	2440	4945	99.8788	44.7776	32.4	56.1
JAACYQ010019160.1	1	1347	725	1321	98.0698	48.5909	32.7	58
JAACYQ010019163.1	1	4579	1399	4572	99.8471	29.1612	32.7	20.5
JAACYQ010019164.1	1	3098	2681	3088	99.6772	73.407	32.8	51.4
MU014064.1	1	18358	18525	18260	99.4662	99.3884	33.8	59.7
JAACYQ010019167.1	1	1993	8584	1993	100	425.937	35.2	44.7
JAACYQ010019168.1	1	1360	450	1360	100	26.1529	31.9	46.1
JAACYQ010019170.1	1	4493	4762	4491	99.9555	106.015	34.9	22.9
JAACYQ010019173.1	1	3675	6109	3672	99.9184	165.528	34.9	10.2
MU014065.1	1	5169	2030	4812	93.0934	35.0141	33	56.9
MU014066.1	1	5392	3532	5371	99.6105	61.6482	33.1	58.2
JAACYQ010019184.1	1	5938	3970	5938	100	62.7051	32.7	57
JAACYQ010019185.1	1	1210	663	1210	100	53.876	34.4	40.8
MU014067.1	1	5066	2081	4963	97.9668	35.6218	32.7	57.8
MU014068.1	1	4390	5421	4383	99.8405	99.2271	33.7	40.5
MU014069.1	1	1665	1486	1656	99.4595	50.985	32.9	53.2
JAACYQ010019192.1	1	1021	16947	1021	100	1612.72	34.5	59.6
JAACYQ010019193.1	1	3388	25324	3388	100	739.635	35.1	14.9
MU014070.1	1	6066	4014	5959	98.2361	63.0203	33.7	56.9
JAACYQ010019197.1	1	4157	2209	4068	97.859	49.5793	33	58.9
MU014071.1	1	10904	7251	10806	99.1012	63.2317	33	59
MU014072.1	1	2365	7527	2267	95.8562	295.554	34.3	39.3
JAACYQ010019205.1	1	1035	3201	1035	100	307.963	34.8	30.6
JAACYQ010019206.1	1	9939	26211	9939	100	257.069	34.9	29.8
MU014073.1	1	4229	2032	4186	98.9832	45.7751	33.2	58.7
MU014074.1	1	11696	17730	11596	99.145	149.024	34.9	25.9
JAACYQ010019211.1	1	7641	7710	7641	100	100.591	35	37
JAACYQ010019212.1	1	3761	2379	3761	100	60.7216	32.6	59.4
MU014075.1	1	3729	3672	3635	97.4792	79.2459	32.3	47.7
JAACYQ010019215.1	1	1323	5567	1323	100	418.183	35.2	12.9
MU014076.1	1	6011	4550	5910	98.3197	75.3164	34.7	1.59
JAACYQ010019219.1	1	11068	26798	11067	99.991	241.348	35	0.915
MU014077.1	1	5043	3139	4939	97.9377	54.6421	32.2	54
JAACYQ010019222.1	1	1539	550	1539	100	30.4373	31.3	36.9
MU014078.1	1	7462	6109	7363	98.6733	80.0157	33.7	58
JAACYQ010019225.1	1	1149	3907	1149	100	315.098	33.7	37.2
JAACYQ010019226.1	1	1419	4086	1419	100	281.433	35.2	57.7
JAACYQ010019227.1	1	3892	2423	3892	100	55.2932	32	57.3
JAACYQ010019229.1	1	1096	3860	1096	100	358.166	35.2	24.9
JAACYQ010019230.1	1	1067	73	605	56.701	4.15276	35.8	10.1
MU014079.1	1	102294	158961	101998	99.7106	153.056	34.9	56.1
JAACYQ010019235.1	1	2033	8927	2033	100	433.222	34.6	21.1
MU014080.1	1	88876	4702	25333	28.5038	4.81439	34.4	8.9
MU014081.1	1	5494	4042	5490	99.9272	59.1227	33.2	44.3
JAACYQ010019241.1	1	5885	14719	5885	100	242.768	34.5	54.5
JAACYQ010019242.1	1	4648	2666	4608	99.1394	57.139	34.9	2.92
JAACYQ010019244.1	1	4292	79	2100	48.9282	1.74254	35.1	5.19
JAACYQ010019245.1	1	1007	38	410	40.715	3.16981	34.6	14
JAACYQ010019246.1	1	5449	3454	5449	100	61.0198	32.6	59.4
MU014082.1	1	6220	3766	6099	98.0547	54.0146	32.6	54.5
MU014083.1	1	19998	21634	19902	99.52	106.087	33.8	59.6
JAACYQ010019251.1	1	3471	4932	3471	100	139.169	35.1	57.8
JAACYQ010019253.1	1	6560	5409	6558	99.9695	78.4119	32.9	58.5
MU014084.1	1	6265	9128	6150	98.1644	144.812	34.8	0.484
MU014085.1	1	2366	773	2252	95.1817	26.9404	31.8	53.1
JAACYQ010019258.1	1	2874	63	436	15.1705	1.63292	34.2	16.9
JAACYQ010019260.1	1	2256	1302	2256	100	55.8564	33.1	52.5
JAACYQ010019261.1	1	6149	103	1998	32.4931	0.920638	31.4	9.92
JAACYQ010019266.1	1	3143	3333	3143	100	82.4998	33.6	49.1
MU014086.1	1	8181	8469	8170	99.8655	91.2725	33.8	50.8
MU014087.1	1	5384	3390	5274	97.9569	54.24	33.6	51.2
JAACYQ010019280.1	1	13990	11171	13836	98.8992	75.442	33.4	59
MU014088.1	1	3048	3431	2937	96.3583	97.8921	34	47.2
JAACYQ010019284.1	1	6697	1321	4095	61.1468	18.5055	34.7	3.71
MU014089.1	1	9211	6671	9086	98.6429	65.9021	33.5	53.2
JAACYQ010019294.1	1	4158	6977	4158	100	157.989	34.8	39.3
MU014090.1	1	5340	2385	5063	94.8127	40.3373	32	57.9
JAACYQ010019300.1	1	21219	809	6738	31.7546	3.43659	34.9	3.79
JAACYQ010019301.1	1	4086	19228	4086	100	454.975	34.5	19.9
JAACYQ010019303.1	1	2266	6489	2266	100	285.739	35.1	18.9
JAACYQ010019305.1	1	7680	11257	7661	99.7526	133.13	34.5	35
JAACYQ010019310.1	1	3432	651	3352	97.669	16.7078	32.3	6.74
JAACYQ010019311.1	1	11128	14924	11128	100	132.974	34.7	59.9
JAACYQ010019312.1	1	3607	2276	3535	98.0039	60.2013	32.4	59.6
MU014091.1	1	4578	4463	4573	99.8908	94.5398	34.1	54.9
MU014092.1	1	74747	64722	54521	72.9407	85.7515	34.7	53.4
JAACYQ010019319.1	1	4522	3188	4522	100	67.6831	32.7	59.6
MU014093.1	1	2430	1085	2331	95.9259	37.5136	31.8	55.2
JAACYQ010019323.1	1	1814	4065	1814	100	216.977	35	54.9
JAACYQ010019324.1	1	1838	20712	1838	100	1114.02	35	19.7
JAACYQ010019325.1	1	2038	1764	2035	99.8528	82.5785	35	3.81
JAACYQ010019326.1	1	1747	713	1647	94.2759	38.3217	33.2	56.8
JAACYQ010019329.1	1	42897	1163	11873	27.6779	2.46749	34.7	7.34
JAACYQ010019332.1	1	6182	3779	6155	99.5632	54.331	32.6	57.7
JAACYQ010019333.1	1	2792	8008	2792	100	283.2	35	59.6
JAACYQ010019337.1	1	1768	11452	1768	100	638.597	35.3	21
MU014094.1	1	13385	15678	13287	99.2678	116.266	34.8	58.9
JAACYQ010019340.1	1	3910	5101	3910	100	120.829	33.9	49.8
JAACYQ010019341.1	1	15426	14731	15426	100	93.3039	33.7	59
JAACYQ010019342.1	1	6134	3318	6041	98.4839	51.4777	32.7	58.8
MU014095.1	1	1734	4042	1726	99.5386	224.469	35.2	31.9
JAACYQ010019345.1	1	2606	1882	2533	97.1988	71.5411	33.3	59.1
MU014096.1	1	5557	4649	5453	98.1285	76.5492	33.3	55.4
MU014097.1	1	5566	5573	5552	99.7485	99.6773	35	8.74
MU014098.1	1	5746	7974	5741	99.913	128.592	34.2	49.4
JAACYQ010019354.1	1	4165	7924	4165	100	187.577	35	55.1
JAACYQ010019355.1	1	1865	12	262	14.0483	0.252011	33.6	30.2
JAACYQ010019356.1	1	4067	605	3478	85.5176	14.2884	35	4.78
JAACYQ010019358.1	1	7171	12386	7171	100	170.769	34.9	37
JAACYQ010019359.1	1	1380	12463	1380	100	896.037	35.1	0.586
MU014099.1	1	4921	2378	4793	97.3989	45.4861	32.2	56.4
MU014100.1	1	1562	38	544	34.8271	1.59859	34.4	2.24
JAACYQ010019364.1	1	6785	6493	6784	99.9853	87.7033	33.5	56.8
JAACYQ010019365.1	1	4440	68056	4440	100	1517.24	35.1	10.1
JAACYQ010019367.1	1	2446	6012	2439	99.7138	235.957	34.4	25
JAACYQ010019368.1	1	23024	4599	10949	47.5547	19.6787	34.9	3.29
JAACYQ010019369.1	1	3870	15574	3870	100	386.634	34.2	32.7
JAACYQ010019370.1	1	6214	4028	6214	100	60.1336	32.9	58.4
JAACYQ010019380.1	1	17303	32974	17303	100	182.462	34.7	36.8
JAACYQ010019381.1	1	9366	22199	9365	99.9893	232.161	35	25
JAACYQ010019383.1	1	3321	848	3306	99.5483	22.9958	32.7	7.48
JAACYQ010019384.1	1	3903	6044	3903	100	150.939	34.9	48.3
MU014101.1	1	1147	28757	1143	99.6513	2490.86	35.1	4.37
JAACYQ010019387.1	1	3157	1873	3098	98.1311	35.3453	32.9	24.7
MU014102.1	1	164089	193916	114097	69.5336	116.165	34.9	46.8
JAACYQ010019392.1	1	4593	1189	4593	100	25.0553	33.2	12
JAACYQ010019396.1	1	1621	1800	1619	99.8766	110.502	35	18.5
JAACYQ010019397.1	1	5050	7153	5050	100	140.446	35	29.6
JAACYQ010019398.1	1	2706	28567	2706	100	1036.01	34.5	35.3
JAACYQ010019400.1	1	3532	36126	3532	100	1008.8	35	12.2
MU014103.1	1	4799	12653	4695	97.8329	221.516	34.5	35.5
MU014104.1	1	14169	9903	14067	99.2801	66.0799	33.1	56.7
JAACYQ010019411.1	1	6780	5883	6780	100	84.0886	33	59.5
JAACYQ010019412.1	1	7630	6089	7615	99.8034	78.529	34.8	1.2
JAACYQ010019415.1	1	18123	32089	18123	100	175.44	34.9	57.3
JAACYQ010019417.1	1	8146	6498	8141	99.9386	75.255	33.2	57
MU014105.1	1	12055	915010	11869	98.4571	7557.07	35	10.7
JAACYQ010019424.1	1	4358	126784	4358	100	2897.72	35.1	18
JAACYQ010019425.1	1	1302	7061	1302	100	539.144	35.1	1.24
JAACYQ010019427.1	1	6852	7463	6852	100	106.593	33.7	59.8
JAACYQ010019429.1	1	1227	789	1227	100	52.5705	33.3	58.2
JAACYQ010019431.1	1	1614	3901	1614	100	229.757	34.4	49.8
JAACYQ010019432.1	1	1567	6736	1567	100	385.811	32.1	32.1
MU014106.1	1	5894	3429	5695	96.6237	54.9963	33.2	57.1
MU014107.1	1	2940	166	2070	70.4082	2.92007	35.8	37.4
JAACYQ010019441.1	1	19504	41734	19504	100	200.876	34.9	50.4
JAACYQ010019442.1	1	2549	265101	2549	100	10359	35.2	16.4
JAACYQ010019443.1	1	1492	3336	1492	100	216.892	35	23.2
JAACYQ010019445.1	1	3446	3290	3443	99.9129	91.6344	33.7	46.2
JAACYQ010019446.1	1	2017	1217	2017	100	59.2553	32.6	58.3
MU014108.1	1	3980	4375	3879	97.4623	65.3465	32.2	29.8
JAACYQ010019450.1	1	3277	38529	3277	100	1169.97	35	20.2
JAACYQ010019452.1	1	1626	8188	1626	100	477.813	35	53
JAACYQ010019453.1	1	5097	69058	5097	100	1347.18	35.2	9.3
MU014109.1	1	79605	156446	79408	99.7525	188.281	35	45.6
JAACYQ010019457.1	1	14932	1621	4931	33.023	8.39512	34.8	11.7
JAACYQ010019458.1	1	1180	9489	1180	100	804.948	34.9	50.5
JAACYQ010019459.1	1	4441	3757	4441	100	82.9538	33.1	59.5
JAACYQ010019460.1	1	1063	8855	1063	100	819.305	34.8	28.8
JAACYQ010019462.1	1	2309	3225	2309	100	131.828	35	23.6
JAACYQ010019463.1	1	1601	330	1117	69.7689	17.7495	34.8	10.3
JAACYQ010019464.1	1	7011	4695	7009	99.9715	61.7082	33	56.7
JAACYQ010019465.1	1	4144	3266	4144	100	77.2471	33.6	59.5
JAACYQ010019466.1	1	1103	1716	1103	100	144.164	33.9	51.5
JAACYQ010019467.1	1	7115	719	2000	28.1096	8.65004	34.8	5.08
JAACYQ010019468.1	1	8556	9384	8556	100	100.758	33.7	16.2
JAACYQ010019469.1	1	1566	10668	1566	100	676.762	34.4	16.1
JAACYQ010019470.1	1	17059	21130	17047	99.9297	120.646	34.9	22.8
JAACYQ010019472.1	1	2247	11104	2247	100	473.154	34.6	49.2
JAACYQ010019473.1	1	3067	14224	3067	100	457.735	35	27.5
JAACYQ010019474.1	1	1124	20190	1124	100	1787.29	35.1	6.36
MU014110.1	1	11226	6249	11113	98.9934	51.024	33.8	53.4
MU014111.1	1	4761	3395	4758	99.937	55.2962	32.7	52.8
MU014112.1	1	2762	18693	2760	99.9276	588.989	33.3	58.1
MU014113.1	1	14596	7811	14404	98.6846	50.1298	33.1	57.5
JAACYQ010019496.1	1	2424	16278	2424	100	668.706	34.8	45.4
JAACYQ010019497.1	1	5323	1305	4376	82.2093	23.5993	34.6	5.21
MU014114.1	1	6589	7272	6424	97.4958	99.5963	34.6	55.9
JAACYQ010019502.1	1	19131	61022	19131	100	315.95	34.9	10.4
MU014115.1	1	4271	1637	4073	95.3641	36.7104	33	26.3
JAACYQ010019507.1	1	3417	117	1648	48.2294	1.89611	34.6	17.5
JAACYQ010019508.1	1	4714	181182	4714	100	3795.71	34.3	29.5
JAACYQ010019509.1	1	8848	12922	8848	100	139.968	34.7	58
JAACYQ010019510.1	1	1318	11646	1318	100	889.837	33.9	59.7
JAACYQ010019511.1	1	2720	4331	2720	100	156.681	34.7	54.9
MU014116.1	1	85657	156681	80458	93.9304	177.4	34.3	36.8
JAACYQ010019517.1	1	4680	3632	4680	100	76.0365	34.3	45.7
MU014117.1	1	12129	10396	12029	99.1755	83.896	33.3	59.7
MU014118.1	1	16252	16450	16153	99.3908	99.2704	33.7	59.8
MU014119.1	1	2088	777	1989	95.2586	27.7131	31.4	52
JAACYQ010019528.1	1	2556	81805	2556	100	3196.63	35.1	16.3
JAACYQ010019529.1	1	2059	2819	2059	100	136.508	34.9	2.39
JAACYQ010019530.1	1	4386	1394	4202	95.8048	27.3201	32.3	13
MU014120.1	1	6842	3081	6751	98.67	42.299	33.1	58.2
MU014121.1	1	2934	1661	2815	95.9441	51.1789	33.3	54.7
JAACYQ010019537.1	1	2790	1652	2790	100	51.9516	32.6	54
JAACYQ010019538.1	1	7780	6547	7780	100	80.3613	33.1	58.8
JAACYQ010019539.1	1	2034	45728	2034	100	2232.27	35	14
JAACYQ010019540.1	1	2147	86651	2147	100	3993.89	33.8	24.4
JAACYQ010019541.1	1	1501	17051	1501	100	1121.66	34.5	14.7
JAACYQ010019542.1	1	2708	12367	2706	99.9261	454.403	34.9	3.26
JAACYQ010019543.1	1	1192	103	939	78.7752	8.08977	35.5	3.87
JAACYQ010019544.1	1	1727	20544	1727	100	1177.04	35	4.21
JAACYQ010019548.1	1	6508	19752	6508	100	298.291	35	33.5
JAACYQ010019549.1	1	5948	32614	5948	100	530.905	34	30.3
JAACYQ010019550.1	1	7554	97692	7554	100	1282.63	35	9.93
JAACYQ010019551.1	1	5855	2217	5852	99.9488	36.2711	33.3	8.35
JAACYQ010019552.1	1	1533	16687	1533	100	1072.38	35	10.7
JAACYQ010019553.1	1	8598	3792	6631	77.1226	43.6848	34.7	0.55
MU014122.1	1	199799	9691	46140	23.0932	4.08248	34.8	8.71
JAACYQ010019560.1	1	1086	2242	1086	100	206.093	34.1	59.6
MU014123.1	1	4545	577	3144	69.1749	9.77272	34.7	17.2
JAACYQ010019564.1	1	4012	9442	4012	100	228.79	35	52.7
JAACYQ010019566.1	1	1254	9288	1254	100	729.766	34.1	32.4
JAACYQ010019567.1	1	1742	17821	1742	100	1007.28	35	12.5
MU014124.1	1	5021	5698	4930	98.1876	84.819	34.3	41.1
JAACYQ010019571.1	1	3178	1253	3120	98.175	29.6561	31.3	48.5
MU014125.1	1	5543	2421	5445	98.232	40.8817	32.3	58.8
JAACYQ010019574.1	1	3903	3257	3659	93.7484	79.8463	33.3	59.2
JAACYQ010019575.1	1	4311	38748	4311	100	877.328	34.2	11.4
JAACYQ010019576.1	1	9563	5993	9440	98.7138	56.8436	32.6	57.5
JAACYQ010019580.1	1	1745	656	1400	80.2292	17.9599	35.1	26.8
JAACYQ010019581.1	1	1112	6481	1112	100	596.02	35.2	58.5
JAACYQ010019605.1	1	2947	12239	2945	99.9321	412.852	35.1	17.8
JAACYQ010019606.1	1	1227	432	1179	96.088	34.824	35.1	0.144
JAACYQ010019607.1	1	2236	1846	2152	96.2433	82.2013	34.9	1.28
JAACYQ010019608.1	1	2403	10347	2403	100	427.074	35.2	39.4
MU014126.1	1	3509	2293	3409	97.1502	62.1468	32.9	59.2
JAACYQ010019611.1	1	4158	900	3729	89.6825	21.3754	34.6	3.04
JAACYQ010019612.1	1	8148	1272	3863	47.4104	15.1949	35.1	6.92
MU014127.1	1	10970	9266	10848	98.8879	80.9945	34.1	58.8
JAACYQ010019617.1	1	3021	6654	3021	100	221.266	35	55.5
MU014128.1	1	5223	5564	5210	99.7511	104.34	34.9	11.4
JAACYQ010019621.1	1	1374	17296	1374	100	1255.85	35.1	15.1
JAACYQ010019622.1	1	3217	8410	3217	100	237.725	34.3	33.5
JAACYQ010019623.1	1	2924	974	2684	91.7921	33.1696	35.3	2.98
MU014129.1	1	210552	12371	46464	22.0677	5.52854	34.9	3.04
MU014130.1	1	7013	4862	6896	98.3317	60.56	33	56.5
JAACYQ010019633.1	1	1771	5100	1771	100	292.997	35.1	42.7
MU014131.1	1	11485	55210	11387	99.1467	475.615	34.9	35.4
JAACYQ010019637.1	1	1943	1498	1942	99.9485	76.7756	34.9	24.6
MU014132.1	1	59352	4907	19551	32.9408	7.30567	34.9	7.69
JAACYQ010019641.1	1	1622	11879	1622	100	726.01	35	29.2
MU014133.1	1	5426	3615	5219	96.185	50.7291	31.9	46.5
JAACYQ010019648.1	1	7627	6791	7627	100	87.4613	33.7	59.8
JAACYQ010019651.1	1	5317	2584	5171	97.2541	46.9084	34.7	5.68
JAACYQ010019652.1	1	4948	3645	4948	100	68.1089	34	58.2
JAACYQ010019653.1	1	2701	4906	2701	100	176.576	34.7	55.6
JAACYQ010019654.1	1	1309	16512	1309	100	1233.03	35.1	46.2
JAACYQ010019655.1	1	3463	1806	3463	100	49.7776	32.3	58.8
MU014134.1	1	10906	7807	10896	99.9083	67.8368	33	58.8
JAACYQ010019664.1	1	1032	58	503	48.7403	4.66085	34.5	4.83
JAACYQ010019665.1	1	1273	7771	1273	100	585.628	34.5	12.6
JAACYQ010019669.1	1	3354	29780	3354	100	864.836	34	26.6
MU014135.1	1	2244	1535	2237	99.6881	64.3788	34.4	8.36
MU014136.1	1	2456	5472	2441	99.3893	198.515	33.5	57.3
JAACYQ010019687.1	1	1773	3651	1773	100	198.649	34.9	50.9
JAACYQ010019688.1	1	4515	3484	4515	100	74.8835	32.7	59.7
MU014137.1	1	5644	189	2362	41.8498	1.75957	33.2	26.9
JAACYQ010019705.1	1	1167	384	1139	97.6007	24.5141	32.5	28.2
JAACYQ010019706.1	1	1802	98455	1802	100	5420.34	34.3	43.3
JAACYQ010019707.1	1	4073	3711	4073	100	88.4137	33.4	58.2
JAACYQ010019710.1	1	5602	31029	5602	100	544.704	35	13.2
MU014138.1	1	16562	5022	9711	58.6342	29.8175	34.9	1.51
JAACYQ010019715.1	1	11727	26288	11703	99.7953	222.668	34.6	11.6
JAACYQ010019716.1	1	1847	225	1337	72.3877	12.0108	34.8	3.43
MU014139.1	1	327483	15226	66058	20.1714	4.339	34.8	5.92
JAACYQ010019729.1	1	5602	6629	5602	100	113.848	34.8	17.1
JAACYQ010019730.1	1	2506	7910	2506	100	308	34.8	54.5
JAACYQ010019731.1	1	3372	2470	3372	100	62.4935	32.5	56.2
JAACYQ010019732.1	1	2246	2490	2246	100	114.219	34.8	24.7
JAACYQ010019733.1	1	3649	74	2121	58.1255	1.37051	34.6	34.2
JAACYQ010019734.1	1	1594	1886	1594	100	116.854	34.9	40
JAACYQ010019735.1	1	2755	37421	2755	100	1345.12	35.3	11.5
MU014140.1	1	107580	6062	31934	29.684	5.19232	34.7	4.26
MU014141.1	1	79041	82417	59042	74.6979	99.1797	34.9	54.2
JAACYQ010019747.1	1	7236	1311	3357	46.393	17.9648	34.8	0.83
MU014142.1	1	5989	23	986	16.4635	0.220738	30.6	42.8
MU014143.1	1	5189	3383	5093	98.1499	57.8127	32.7	54.3
JAACYQ010019752.1	1	5436	1794	3098	56.9904	22.1957	34.9	7.81
MU014144.1	1	4124	5593	4097	99.3453	132.357	34.6	21.4
JAACYQ010019757.1	1	2100	4399	2100	100	208.338	35	44.9
JAACYQ010019759.1	1	3012	32550	3012	100	1072.75	35	5.46
JAACYQ010019760.1	1	4586	5686	4577	99.8038	121.8	34.9	40.6
JAACYQ010019761.1	1	6191	5905	6191	100	94.1859	34.3	59.5
